Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2022,24,93,74,282,66,H,0,24,53,12,27,14,20,12,21,13,13,6,2,23,22,54,5,21,17,28,16,20,9,12,9,2,22
2022,25,93,54,84,52,H,0,17,52,7,20,13,17,9,25,12,9,4,5,13,20,51,6,13,6,13,11,28,9,14,4,2,19
2022,26,93,62,30,54,H,0,21,58,9,32,11,13,11,23,16,14,10,2,19,15,40,0,11,24,31,4,27,9,18,9,2,19
2022,27,1293,91,93,56,H,0,36,56,7,17,12,14,9,28,15,11,11,2,14,19,60,8,30,10,14,15,12,8,13,5,3,14
2022,28,83,73,93,69,A,0,26,48,4,14,17,23,5,34,10,15,5,3,19,22,66,12,36,13,15,11,21,17,9,1,1,19
2022,29,93,68,258,64,A,1,24,55,11,25,9,17,11,25,14,22,9,1,22,22,53,5,20,15,24,12,25,8,21,13,4,18
2022,30,93,64,30,52,A,0,21,50,9,28,13,19,10,22,11,11,6,7,18,18,43,5,10,11,16,5,21,14,15,4,0,18
2022,31,83,78,93,51,A,0,32,60,9,21,5,13,10,33,14,15,6,6,10,22,73,3,27,4,7,19,23,12,12,9,1,14
2022,8,62,95,226,89,H,1,35,70,10,26,15,18,13,25,15,16,9,6,11,36,73,12,31,5,6,13,24,19,20,12,6,18
2022,10,1261,83,62,53,H,0,32,59,6,19,13,15,5,37,16,12,15,7,9,20,62,10,39,3,5,7,24,14,16,7,4,11
2022,15,62,85,65,73,A,0,28,53,10,24,19,26,10,23,18,18,17,3,15,24,62,12,35,13,17,17,17,12,21,9,3,21
2022,17,62,76,1151,68,H,0,28,47,8,20,12,18,5,23,19,18,10,6,12,25,59,7,25,11,13,11,15,10,13,10,0,18
2022,18,62,115,3,86,H,0,38,68,13,30,26,31,12,23,27,11,11,1,13,32,61,11,23,11,14,8,19,18,22,9,0,18
2022,21,62,102,282,62,H,0,42,70,8,23,10,11,11,30,23,7,7,5,13,22,62,12,31,6,8,11,18,15,15,4,4,10
2022,22,62,81,288,55,A,0,35,57,8,19,3,6,6,30,27,17,11,8,7,22,61,4,20,7,12,12,18,10,15,7,3,9
2022,23,62,92,83,77,H,0,34,65,11,26,13,22,10,27,20,11,8,3,10,32,66,7,21,6,11,9,26,15,13,5,4,18
2022,24,1293,82,62,60,A,0,26,51,14,25,16,29,7,25,13,8,8,3,17,24,59,5,23,7,11,12,25,10,13,1,1,20
2022,25,62,80,258,64,A,0,30,59,9,26,11,16,8,26,21,15,14,1,16,23,50,4,22,14,20,5,23,17,20,10,1,14
2022,26,263,83,62,74,H,0,28,61,11,22,16,20,13,30,19,7,2,4,18,25,61,8,24,16,27,12,22,16,6,3,5,13
2022,27,62,90,30,56,A,0,33,67,14,40,10,13,9,27,27,6,12,4,12,22,52,6,20,6,12,6,25,13,16,2,3,11
2022,29,62,87,288,58,H,0,30,60,14,30,13,19,8,31,22,14,15,7,15,21,62,3,24,13,21,15,24,6,19,7,3,15
2022,30,62,88,84,61,A,0,33,56,11,30,11,14,4,26,21,11,10,2,13,23,56,5,21,10,14,8,20,13,16,8,1,16
2022,31,62,100,83,92,A,1,31,63,9,31,29,35,11,26,25,8,7,7,12,37,76,12,30,6,8,15,25,25,13,7,2,25
2022,33,62,48,263,47,H,0,18,59,4,24,8,10,7,27,9,6,7,3,13,16,49,8,20,7,8,6,35,11,16,4,8,12
2022,34,62,81,282,72,A,0,28,57,6,22,19,21,7,25,16,16,8,2,18,27,63,7,29,11,13,11,16,15,16,7,2,16
2022,35,62,81,30,57,H,0,36,61,7,26,2,2,6,26,23,11,10,8,11,24,56,6,14,3,5,6,19,12,17,8,3,10
2022,36,62,73,258,62,H,0,25,57,6,26,17,26,5,29,16,13,20,2,17,21,54,11,23,9,14,5,31,13,24,7,6,20
2022,37,1293,76,62,43,H,0,31,55,8,19,6,6,7,33,17,13,9,6,12,18,56,5,26,2,4,6,16,9,12,7,2,8
2022,38,62,87,84,67,H,0,36,64,10,29,5,7,6,31,20,12,11,2,16,24,64,6,21,13,20,13,23,11,14,6,2,10
2022,39,263,53,62,51,A,0,20,52,6,16,7,10,9,22,6,16,11,4,18,17,43,2,12,15,21,7,24,6,18,10,5,12
2022,5,30,96,3,64,H,0,37,59,6,15,16,24,12,27,21,18,11,7,9,22,61,12,32,8,9,13,14,18,22,9,3,20
2022,10,30,76,3,71,H,0,27,55,12,28,10,17,11,20,21,12,4,4,16,25,61,9,17,12,19,20,23,13,11,6,1,22
2022,11,71,72,30,44,H,0,29,57,2,19,12,15,14,28,14,14,13,4,14,18,50,4,17,4,9,7,14,11,19,7,2,11
2022,13,260,71,30,54,H,0,26,59,10,25,9,13,10,31,15,11,8,4,10,23,57,5,13,3,7,5,24,13,13,6,3,16
2022,15,263,63,30,50,H,0,23,48,6,17,11,15,9,22,15,14,5,8,11,20,48,7,14,3,10,9,17,11,15,6,2,14
2022,18,258,66,30,53,A,0,24,52,4,20,14,22,14,36,12,19,4,6,20,18,55,5,26,12,23,10,18,10,11,13,3,19
2022,20,1293,72,30,46,A,0,28,55,9,23,7,10,14,28,19,18,9,8,20,14,49,5,19,13,19,11,15,8,17,10,2,11
2022,21,1293,91,30,51,H,0,35,68,14,34,7,12,15,30,25,6,6,4,16,18,48,8,21,7,15,3,19,10,12,2,3,12
2022,22,282,87,30,58,A,0,31,63,15,35,10,16,13,28,27,11,8,4,22,19,50,6,16,14,21,3,20,10,16,7,1,19
2022,24,30,58,288,53,A,0,21,39,3,11,13,22,4,24,12,17,4,5,12,22,59,3,22,6,9,14,20,13,13,9,4,17
2022,25,30,62,84,57,H,0,18,42,4,11,22,30,5,24,11,19,5,7,17,19,56,6,24,13,16,13,20,9,15,5,4,28
2022,27,282,63,30,56,H,0,23,55,11,32,6,13,8,18,16,16,9,0,15,20,51,8,20,8,11,8,24,8,21,7,2,15
2022,28,83,84,30,58,H,0,31,56,14,28,8,11,12,25,21,14,9,0,14,22,52,7,22,7,10,7,16,15,15,6,0,9
2022,29,83,73,30,62,A,0,29,50,8,18,7,12,11,25,15,19,4,2,17,22,52,5,21,13,21,6,13,12,6,10,1,14
2022,30,30,82,288,70,H,0,28,58,11,23,15,22,9,23,19,9,9,0,17,23,47,8,26,16,24,6,26,14,16,4,1,22
2022,33,84,63,30,49,H,0,25,53,6,18,7,7,5,21,14,10,11,6,11,19,48,7,20,4,6,8,21,9,19,7,3,12
2022,34,258,66,30,52,H,0,24,59,10,25,8,13,14,26,13,11,9,2,17,17,48,6,17,12,19,8,23,10,15,5,1,11
2022,35,263,82,30,46,A,0,32,55,11,27,7,14,4,29,18,10,8,7,15,17,51,2,11,10,15,7,22,7,17,6,2,14
2022,2,1120,77,263,54,H,0,32,69,9,31,4,7,9,27,13,6,12,8,12,22,59,5,18,5,8,11,28,6,17,6,3,9
2022,4,263,82,3,57,H,0,34,78,6,29,8,17,23,30,18,15,13,7,11,23,55,6,21,5,5,2,27,12,22,12,2,16
2022,5,263,84,3,59,H,0,30,57,16,35,8,13,6,32,26,13,7,9,20,19,57,8,17,13,16,7,22,13,13,5,1,14
2022,6,86,66,263,46,H,0,30,61,5,13,1,1,14,30,13,14,11,3,10,16,48,8,25,6,8,4,17,12,13,9,6,12
2022,7,263,75,24,51,A,0,32,60,9,23,2,8,13,27,17,18,10,10,18,19,51,2,7,11,19,9,18,9,16,10,5,10
2022,8,263,70,274,62,H,0,22,46,8,15,18,25,4,25,16,6,6,6,14,25,58,8,22,4,7,9,25,15,10,3,5,19
2022,9,263,59,178,51,H,0,23,54,9,30,4,12,16,21,17,14,7,7,11,22,51,5,18,2,2,8,19,10,15,9,2,18
2022,11,287,82,263,75,H,0,31,67,13,29,7,9,11,24,13,9,9,2,17,26,59,10,31,13,20,13,27,16,14,3,1,15
2022,13,263,87,3,47,H,0,31,60,15,35,10,15,13,27,25,12,8,5,7,19,51,3,13,6,7,5,18,11,18,5,4,14
2022,18,263,76,288,62,H,0,26,49,10,19,14,23,7,34,20,19,5,11,12,25,68,5,24,7,14,14,18,10,14,12,2,18
2022,19,263,71,84,64,A,0,25,50,8,17,13,19,7,24,14,15,4,2,14,27,55,3,14,7,8,5,20,14,12,8,3,19
2022,21,263,77,258,74,H,0,25,48,9,20,18,22,3,25,21,18,9,7,13,27,61,10,22,10,16,9,21,12,16,12,2,19
2022,22,263,67,84,54,H,0,25,53,6,17,11,18,11,25,16,9,8,6,17,18,57,4,21,14,19,15,23,10,9,5,1,19
2022,23,263,74,282,73,A,1,27,67,7,26,13,23,15,27,12,10,5,6,18,29,66,7,26,8,14,9,28,13,10,5,1,20
2022,24,1293,77,263,66,H,0,28,62,4,20,17,23,12,26,10,7,8,2,15,25,58,8,22,8,10,8,25,11,15,1,6,23
2022,25,263,70,83,56,A,0,30,67,6,23,4,4,9,30,24,12,7,4,15,22,65,5,14,7,11,16,28,14,15,8,5,9
2022,26,263,75,83,68,H,0,29,61,6,18,11,16,15,28,19,18,8,6,12,26,64,6,15,10,15,12,19,14,13,14,6,18
2022,29,1293,57,263,53,A,0,20,56,3,19,14,18,13,23,10,11,8,3,13,19,45,7,20,8,10,4,25,13,16,1,4,18
2022,30,263,68,288,60,A,0,24,57,3,20,17,25,15,27,12,12,4,12,15,21,66,7,17,11,17,19,22,8,10,9,2,22
2022,31,282,92,263,84,A,0,31,65,15,30,15,20,12,23,20,8,7,3,24,31,72,10,36,12,18,22,23,17,13,4,4,23
2022,33,258,77,263,70,H,0,31,65,7,15,8,14,12,22,17,5,7,4,12,25,61,10,30,10,13,16,25,17,14,4,2,14
2022,34,263,73,83,56,H,0,25,64,11,30,12,15,11,30,17,7,3,5,10,22,55,5,16,7,9,3,30,12,10,3,5,13
2022,36,1293,71,263,67,H,0,24,63,10,22,13,19,18,29,10,11,4,5,17,26,54,7,17,8,18,6,25,12,9,6,9,18
2022,8,1293,109,3,77,H,0,38,60,13,26,20,30,10,33,24,9,3,2,23,23,56,11,27,20,31,6,18,7,8,7,2,23
2022,11,287,66,1293,58,H,0,27,59,7,22,5,7,10,23,10,13,7,1,17,23,55,1,16,11,23,15,23,12,17,5,3,12
2022,14,1293,98,3,61,H,0,39,67,5,19,15,22,9,35,16,8,11,1,13,21,61,8,26,11,14,7,23,9,17,2,2,16
2022,17,1293,118,3,48,H,0,47,78,13,31,11,17,21,39,27,13,13,7,12,18,70,5,21,7,11,14,13,5,17,9,3,13
2022,18,1293,87,1151,76,H,0,31,64,11,29,14,18,11,23,14,12,6,3,13,29,58,8,26,10,12,7,24,7,14,6,1,24
2022,19,1120,71,1293,58,H,0,27,64,8,25,9,12,14,34,12,13,6,11,18,19,56,7,18,13,21,9,24,9,13,10,1,13
2022,20,1293,106,282,81,H,0,36,64,11,23,23,30,10,30,16,14,9,5,19,25,65,12,35,19,23,13,21,15,15,4,2,19
2022,23,1293,74,258,69,A,0,23,62,9,23,19,25,21,22,16,11,6,3,10,25,60,10,25,9,10,13,22,14,13,5,5,14
2022,24,1293,67,84,44,H,0,26,58,6,24,9,13,14,32,15,16,8,3,16,18,53,3,16,5,12,7,21,2,16,10,3,12
2022,28,1293,74,288,66,H,0,23,65,3,27,25,33,17,28,12,8,9,5,17,24,64,4,25,14,19,15,30,5,15,3,6,24
2022,29,1293,79,83,53,H,0,31,67,4,20,13,18,18,28,17,10,6,1,9,25,60,2,24,1,3,8,21,5,15,3,5,14
2022,30,1293,80,83,75,A,0,31,61,12,28,6,11,11,22,21,13,7,3,12,32,59,4,17,7,10,7,22,21,13,9,3,14
2022,33,1293,79,258,59,H,0,27,61,5,21,20,25,12,25,12,6,9,1,16,19,49,1,16,20,24,8,26,7,13,3,2,17
2022,34,1293,73,84,62,A,0,27,57,6,17,13,17,10,25,18,6,4,2,12,25,56,6,21,6,11,8,22,10,7,5,8,15
2022,37,1293,62,288,60,A,0,20,59,10,30,12,15,11,26,11,9,4,2,15,22,51,9,19,7,9,5,30,9,12,3,3,17
2022,39,1293,70,282,68,A,0,26,60,5,20,13,19,9,21,6,11,6,3,11,26,52,10,25,6,10,5,27,14,17,7,5,16
2022,40,1293,88,282,74,H,0,30,56,8,20,20,30,13,31,9,13,8,2,24,23,55,8,26,20,29,7,20,12,9,7,3,22
2022,3,239,67,258,56,H,0,23,49,7,20,14,25,8,25,8,13,1,2,24,14,54,4,28,24,36,51,18,6,13,10,2,25
2022,4,258,75,3,37,H,0,30,65,7,30,8,19,22,31,13,13,4,3,12,14,49,5,17,4,10,6,19,10,18,3,0,18
2022,7,204,86,258,73,A,0,28,56,14,34,16,19,8,21,17,10,4,2,15,30,60,8,18,5,10,12,21,9,11,5,4,17
2022,9,258,75,241,65,A,0,30,64,7,19,8,9,13,29,11,12,7,8,20,21,55,10,22,13,18,8,20,8,17,4,4,16
2022,12,258,60,274,56,H,0,19,49,3,22,19,33,11,28,11,15,5,2,19,17,48,6,25,16,20,6,27,12,17,5,0,26
2022,13,258,84,3,29,H,0,34,72,7,22,9,11,16,39,23,10,12,6,8,12,60,1,29,4,5,10,23,7,17,4,4,10
2022,14,59,84,258,69,H,0,32,63,5,18,15,23,13,23,13,14,8,9,18,25,53,6,15,13,20,9,21,14,21,6,3,23
2022,21,83,94,258,76,H,0,33,65,14,25,14,17,10,24,27,13,12,5,17,27,62,6,21,16,18,13,23,17,17,7,1,18
2022,23,288,76,258,70,H,0,20,57,7,20,29,31,16,26,11,13,7,3,22,24,67,9,31,13,24,24,22,11,13,8,5,23
2022,24,84,75,258,70,A,0,28,59,2,10,17,22,11,29,14,13,2,1,27,22,54,6,15,20,31,10,22,14,10,6,6,21
2022,25,282,85,258,77,H,0,25,59,7,19,28,39,13,30,15,12,7,2,20,27,61,9,24,14,19,9,23,9,15,8,3,25
2022,29,282,76,258,47,A,0,21,56,8,25,26,29,9,34,10,12,9,1,25,14,52,2,18,17,24,7,27,5,15,6,2,25
2022,30,258,71,288,63,H,0,25,51,6,21,15,21,6,28,10,14,8,3,15,22,61,8,25,11,18,14,22,9,14,5,2,18
2022,31,258,61,83,60,H,0,23,55,5,18,10,13,9,31,12,16,6,5,10,24,69,6,24,6,9,14,25,11,10,7,2,13
2022,32,84,81,258,65,H,0,31,63,9,24,10,12,15,17,17,10,8,5,18,22,51,4,13,17,19,13,17,11,18,6,4,12
2022,37,84,77,258,62,H,0,26,59,6,19,19,30,14,30,14,15,9,9,22,16,54,4,18,26,32,11,25,9,17,9,9,22
2022,4,24,72,282,60,A,0,26,59,8,19,12,14,16,29,15,14,6,4,18,21,58,5,19,13,19,13,19,11,12,7,2,15
2022,5,282,71,3,63,H,0,22,54,8,25,19,22,8,27,13,20,11,5,19,22,58,4,14,15,20,12,26,14,19,9,1,20
2022,6,282,79,234,76,A,0,28,60,10,26,13,18,9,24,16,14,5,2,21,23,60,8,29,22,26,13,27,12,15,4,3,19
2022,7,281,74,282,68,N,0,22,56,7,17,23,28,8,29,13,14,9,4,14,26,63,10,27,6,10,9,26,8,16,7,3,23
2022,9,282,76,3,64,H,0,28,67,6,32,14,21,15,26,14,8,9,7,18,21,57,6,13,16,24,14,29,10,16,4,1,19
2022,13,250,83,282,77,H,0,29,65,8,23,17,21,15,24,19,16,8,1,13,30,57,10,26,7,10,5,24,17,21,7,0,19
2022,14,253,84,282,68,H,0,30,62,12,33,12,20,8,37,22,13,4,5,21,22,64,7,29,17,27,9,26,11,8,6,1,19
2022,18,84,95,282,84,H,0,28,46,5,12,34,40,4,29,11,13,3,6,26,25,53,9,30,25,34,4,17,10,9,5,3,28
2022,20,282,85,84,63,H,0,31,54,7,20,16,25,5,22,16,10,8,4,17,21,54,7,19,14,22,9,18,10,17,5,1,22
2022,24,288,84,282,63,H,0,27,57,10,22,20,25,16,28,12,14,3,6,19,20,54,7,21,16,21,8,17,12,12,4,3,23
2022,29,83,98,282,94,H,0,34,64,7,18,23,32,8,24,24,10,13,0,17,32,71,12,29,18,20,16,27,24,17,4,2,24
2022,31,282,76,288,69,H,0,24,52,3,15,25,32,4,27,13,9,4,3,15,27,60,8,24,7,13,6,24,12,11,6,3,22
2022,33,282,79,84,55,H,0,26,61,11,30,16,24,14,33,18,19,11,4,18,21,59,1,12,12,17,7,25,4,19,12,1,23
2022,2,54,82,84,73,H,0,31,72,7,17,13,21,16,26,16,8,6,1,10,30,71,11,27,2,5,17,29,12,14,5,2,16
2022,4,84,111,3,56,H,0,38,60,8,20,27,33,11,31,19,18,11,4,15,22,59,4,19,8,11,9,14,8,24,8,0,28
2022,5,5,83,84,66,H,0,19,46,6,20,39,49,13,28,8,16,6,3,20,24,54,5,15,13,23,7,19,6,14,8,0,34
2022,7,183,82,84,80,A,0,27,55,12,20,16,21,4,19,12,13,11,2,23,24,52,5,14,27,33,13,26,11,20,6,2,21
2022,9,239,59,84,49,H,0,22,58,6,24,9,14,11,28,10,10,4,3,16,18,52,2,11,11,18,10,29,6,13,3,3,17
2022,14,84,108,3,66,H,0,38,67,9,23,23,31,15,31,20,13,10,8,18,25,59,5,18,11,18,7,21,18,18,9,3,22
2022,17,288,94,84,78,A,0,31,61,12,22,20,24,7,22,14,5,8,8,17,24,56,9,19,21,26,9,25,12,11,3,5,17
2022,21,84,80,83,64,H,0,29,59,12,22,10,12,10,26,19,14,5,2,16,23,58,6,18,12,19,11,20,13,13,6,6,15
2022,28,84,69,288,61,A,0,24,64,3,11,18,21,18,28,12,9,6,4,17,20,59,2,14,19,23,13,24,13,8,5,12,15
2022,33,84,92,83,56,A,0,37,70,13,26,5,6,10,31,28,8,9,4,16,21,64,6,24,8,16,16,24,13,15,4,2,9
2022,3,83,109,3,68,H,0,44,82,15,31,6,12,17,37,29,11,10,11,7,28,74,9,24,3,5,10,24,17,16,5,6,12
2022,4,1151,69,83,62,H,0,25,59,9,23,10,14,13,19,16,8,5,3,13,25,62,6,18,6,11,17,24,15,9,5,5,15
2022,7,1397,80,83,69,H,0,32,63,6,23,10,10,11,20,21,12,11,5,11,26,55,6,14,11,16,11,18,15,19,7,3,12
2022,8,1151,82,83,65,A,0,34,62,7,28,7,8,11,25,20,14,10,4,14,27,60,4,13,7,10,10,18,17,13,6,5,13
2022,10,142,74,83,69,H,1,24,73,11,38,15,21,17,35,13,9,6,2,13,27,78,6,26,9,12,16,33,8,8,3,4,17
2022,11,55,75,83,72,A,0,27,59,7,20,14,23,15,24,12,18,9,0,17,28,60,5,19,11,17,11,23,17,14,10,1,17
2022,12,83,117,3,60,H,0,46,77,13,28,12,15,13,35,36,10,10,2,9,23,65,9,31,5,8,8,21,13,20,5,1,17
2022,18,83,76,288,70,A,0,25,66,5,21,21,30,21,27,7,15,9,8,20,24,63,5,25,17,24,13,22,10,16,6,10,24
2022,33,83,88,288,75,H,0,28,65,9,25,23,31,11,34,18,6,5,5,10,30,73,7,25,8,11,10,31,15,6,3,2,20
2022,2,1397,90,288,62,H,0,33,77,17,40,7,13,23,23,18,10,12,9,12,26,58,7,23,3,9,12,25,9,21,7,3,15
2022,3,288,94,3,66,H,0,33,69,10,33,18,24,13,41,23,11,8,6,15,21,64,9,32,15,19,5,25,13,10,7,4,19
2022,5,55,80,288,67,N,0,24,54,9,25,23,28,10,29,15,19,5,6,17,25,64,8,27,9,15,15,23,10,17,11,3,21
2022,6,288,77,242,72,A,0,29,53,9,15,10,13,1,29,12,15,6,4,17,29,68,4,26,10,16,12,24,11,13,6,1,15
2022,7,288,103,3,43,H,0,40,76,12,36,11,14,20,34,30,7,8,9,9,16,60,3,18,8,12,11,17,10,14,6,2,10
2022,10,260,81,288,64,H,0,30,57,9,24,12,19,9,24,15,10,6,3,13,25,61,3,13,11,13,12,23,5,15,5,5,15
2022,2,90,76,281,60,H,0,31,66,7,26,7,9,13,29,15,19,10,3,16,22,54,6,24,10,11,4,23,10,21,9,1,14
2022,9,265,51,90,29,A,0,18,59,7,24,8,14,15,38,8,15,4,8,13,12,57,3,26,2,8,10,29,6,15,5,6,16
2022,10,90,69,166,67,A,1,27,58,8,21,7,12,8,27,13,16,5,5,21,25,60,4,22,13,21,11,25,14,13,6,2,13
2022,11,90,67,89,62,H,0,19,61,3,20,26,28,13,33,6,10,8,13,17,23,73,8,32,8,13,20,31,10,11,2,2,19
2022,13,1362,66,90,65,A,0,23,53,12,30,8,16,9,31,12,21,9,9,18,27,71,6,24,5,11,17,29,15,13,14,3,17
2022,17,262,74,90,50,H,0,27,53,9,19,11,17,5,33,17,9,4,3,16,19,58,3,17,9,11,8,24,6,10,5,4,18
2022,21,128,75,90,57,A,0,25,58,10,25,15,22,10,36,17,11,3,6,16,20,59,5,21,12,15,5,26,7,8,8,3,19
2022,22,90,64,187,62,H,0,27,65,7,26,3,12,14,24,14,8,2,4,19,20,57,5,20,17,20,15,30,10,14,3,1,17
2022,23,76,79,90,76,H,0,19,50,9,19,32,41,14,22,12,18,9,1,16,31,59,7,25,7,9,7,23,9,16,9,6,29
2022,24,1425,78,90,56,H,0,27,59,10,22,14,19,15,34,17,16,6,3,12,22,64,8,30,4,5,7,17,10,8,9,3,18
2022,25,1112,67,90,56,H,0,19,59,3,23,26,32,17,29,14,12,7,6,17,20,61,8,22,8,15,15,26,13,17,6,2,23
2022,26,1425,58,90,53,A,0,18,60,6,24,16,25,20,38,8,14,5,4,13,22,67,3,21,6,8,9,30,16,6,3,11,23
2022,27,90,87,1417,84,H,3,29,72,11,32,18,26,12,35,18,11,5,4,22,29,78,5,22,21,28,17,36,18,9,5,1,19
2022,28,1112,91,90,79,A,0,34,60,7,19,16,23,13,35,20,20,9,4,16,30,71,13,30,6,9,9,17,20,13,12,4,21
2022,29,207,87,90,64,H,0,29,60,9,21,20,29,9,30,16,14,10,3,11,26,66,5,22,7,12,12,24,16,14,8,3,21
2022,30,90,58,265,55,A,0,24,49,6,16,4,6,7,27,13,19,5,3,16,18,59,10,33,9,10,14,18,9,14,8,3,15
2022,31,90,81,166,57,H,0,31,54,9,20,10,18,10,30,19,12,8,4,21,19,55,5,26,14,19,10,19,9,12,6,1,16
2022,32,90,73,186,53,H,0,28,62,8,25,9,13,8,28,17,11,10,4,16,21,54,2,19,9,12,8,28,7,19,5,4,12
2022,33,1417,66,90,52,H,0,21,53,6,20,18,20,11,26,12,11,7,3,9,22,55,5,19,3,4,8,22,12,13,6,2,15
2022,34,90,82,128,65,A,0,30,61,9,17,13,15,9,29,12,12,9,2,19,21,54,7,27,16,19,4,22,8,14,6,2,16
2022,35,90,63,187,61,A,0,26,53,6,22,5,11,6,29,14,11,2,3,9,23,52,6,23,9,13,3,25,13,7,9,2,12
2022,36,90,71,262,44,H,0,30,56,5,13,6,12,5,33,18,8,9,5,11,18,59,5,26,3,5,10,24,15,13,5,3,14
2022,37,90,65,76,56,H,0,25,51,2,17,13,18,5,23,16,14,8,2,14,19,51,10,26,8,15,12,24,15,21,9,3,18
2022,38,76,71,90,70,N,0,26,61,7,24,12,14,11,32,18,10,6,4,14,26,61,15,28,3,7,7,26,14,9,5,7,14
2022,11,1112,104,254,50,H,0,34,56,11,29,25,35,11,43,25,18,8,8,22,15,67,4,20,16,24,11,14,7,13,10,1,24
2022,12,1112,97,259,45,H,0,34,66,13,28,16,22,13,36,21,8,8,6,14,17,65,6,26,5,9,15,21,7,17,2,1,20
2022,17,1112,90,186,65,A,0,33,70,9,32,15,24,18,21,20,12,13,5,17,26,59,5,14,8,14,15,21,16,22,7,5,21
2022,21,1112,84,253,60,H,0,33,65,9,22,9,13,12,32,21,13,5,12,13,24,72,8,27,4,6,12,21,12,13,3,3,12
2022,22,1397,77,1112,73,H,0,26,67,7,24,18,27,16,24,12,13,8,6,16,26,58,9,27,12,18,10,28,16,17,6,3,28
2022,25,1112,95,207,79,H,0,33,60,12,25,17,21,12,33,28,21,5,5,17,31,75,7,24,10,13,12,19,14,6,18,1,16
2022,27,1112,76,128,55,H,0,29,57,7,20,11,19,7,37,20,16,6,6,18,21,64,4,20,9,12,8,25,12,14,8,3,19
2022,28,1112,82,187,64,H,0,33,65,3,18,13,16,13,22,24,16,10,7,15,23,56,6,16,12,12,11,20,9,20,5,3,18
2022,29,1112,85,76,57,A,0,31,56,6,21,17,21,6,33,20,14,5,8,17,21,70,7,23,8,15,21,21,10,17,8,2,23
2022,30,1112,96,262,71,A,0,31,64,11,27,23,28,13,33,14,8,2,7,14,25,71,7,17,14,19,15,22,11,5,4,0,19
2022,31,1417,75,1112,59,H,0,32,64,8,17,3,5,4,30,12,8,7,8,13,23,75,7,28,6,11,21,28,14,14,4,2,10
2022,33,1112,76,1417,66,H,0,24,50,8,22,20,30,8,36,18,15,4,9,16,28,72,3,14,7,12,12,24,12,8,7,1,23
2022,34,1112,72,1425,63,H,0,26,55,4,10,16,24,14,28,14,11,2,6,16,24,70,7,30,8,13,19,18,18,8,3,4,23
2022,36,1112,72,265,60,A,0,28,57,8,19,8,11,10,36,17,18,4,5,10,25,73,8,32,2,3,11,20,10,9,10,3,12
2022,37,1112,92,207,68,A,0,36,63,8,20,12,20,12,24,23,9,9,3,22,21,59,3,17,23,31,15,20,4,12,2,4,18
2022,38,1112,83,186,69,H,0,32,61,4,18,15,19,12,30,26,9,4,4,13,27,69,8,22,7,9,13,19,14,7,5,5,16
2022,39,1112,84,166,81,H,0,31,58,11,23,11,19,7,26,22,13,2,2,13,31,68,9,26,10,11,11,24,12,11,9,1,20
2022,40,1112,97,187,77,A,0,37,71,12,28,11,13,9,37,24,16,9,7,19,27,67,9,25,14,21,8,26,11,15,8,2,12
2022,41,128,79,1112,63,H,0,31,64,4,15,13,15,11,24,8,10,9,3,21,20,51,5,18,18,22,10,23,11,16,3,6,18
2022,42,1112,91,1425,71,A,0,35,63,12,25,9,13,8,23,21,7,8,3,17,27,68,4,18,13,16,19,21,9,12,5,6,16
2022,43,1112,81,76,69,H,0,27,53,5,16,22,27,4,24,19,10,10,5,14,29,61,9,19,2,9,11,24,16,17,5,2,23
2022,44,1112,89,262,61,H,0,30,48,6,16,23,31,5,30,17,8,5,1,20,20,52,3,15,18,28,7,15,8,9,4,1,25
2022,45,1112,84,76,80,N,0,31,65,9,24,13,19,16,21,21,10,8,2,14,32,59,11,20,5,8,8,23,18,12,5,5,20
2022,46,1112,82,128,72,N,0,26,50,6,15,24,25,6,30,14,18,10,4,14,24,62,16,32,8,10,8,19,20,14,9,4,21
2022,47,1112,84,1417,76,H,0,27,52,7,14,23,28,10,29,20,13,4,11,19,29,69,5,22,13,17,14,18,9,7,8,3,21
2022,4,262,75,283,70,H,0,28,56,10,15,9,13,4,26,16,9,6,2,13,24,59,9,16,13,17,11,27,11,12,6,6,10
2022,6,92,80,262,60,A,0,27,52,8,19,18,21,5,22,10,12,10,3,16,22,50,2,10,14,21,8,21,7,18,6,1,13
2022,9,262,73,186,61,H,0,26,52,5,17,16,19,11,31,12,13,3,4,10,26,60,3,12,6,10,7,17,7,7,6,4,17
2022,10,187,66,262,58,H,0,23,60,8,25,12,15,9,30,13,7,5,1,13,23,57,4,20,8,13,8,31,7,10,5,1,17
2022,12,262,72,249,60,H,0,29,62,4,11,10,10,8,36,13,11,4,4,15,24,60,6,21,6,8,1,25,12,8,6,4,12
2022,14,262,73,284,53,H,0,28,59,11,24,6,7,9,27,13,9,6,2,15,22,57,5,20,4,4,7,23,8,13,4,3,15
2022,16,1425,77,262,63,A,0,31,58,4,10,11,13,10,29,10,9,3,2,15,22,54,5,17,14,18,6,18,13,8,5,4,13
2022,17,1417,60,262,52,A,0,22,49,4,18,12,17,5,22,5,9,10,5,10,23,57,1,14,5,7,13,24,12,15,6,2,14
